transaction_id,customer_id,age,gender,city,category,payment_method,transaction_date,amount,is_returning_customer
2436,1213,35,Female,Hyderabad,Fashion,Debit Card,2025-02-12,3301.24,1
2390,1628,61,Male,Pune,Electronics,UPI,2025-02-12,10540.68,1
1130,1010,25,Male,Mumbai,Books,Net Banking,2025-02-12,643.19,1
3632,1945,36,Male,Bangalore,Grocery,UPI,2025-02-13,1096.47,1
726,1803,27,Female,Delhi,Sports,Credit Card,2025-02-13,2187.38,0
434,1969,37,Female,Ahmedabad,Sports,Credit Card,2025-02-13,2336.32,1
2574,1948,32,Male,Bangalore,Electronics,Debit Card,2025-02-13,7864.55,0
1798,1349,34,Male,Bangalore,Beauty,Credit Card,2025-02-13,1995.52,0
3886,2115,37,Male,Hyderabad,Beauty,UPI,2025-02-13,1074.34,0
3467,1338,43,Male,Bangalore,Electronics,Debit Card,2025-02-13,11039.37,0
1586,1607,41,Male,Bangalore,Books,Credit Card,2025-02-13,818.27,1
3627,1943,52,Female,Bangalore,Electronics,UPI,2025-02-14,8425.5,1
1846,1661,25,Female,Kolkata,Grocery,UPI,2025-02-14,1696.66,0
2110,1580,44,Male,Bangalore,Sports,Debit Card,2025-02-14,5389.23,1
3067,2124,32,Female,Delhi,Electronics,Net Banking,2025-02-14,10373.81,1
3226,2116,31,Female,Ahmedabad,Electronics,Credit Card,2025-02-15,10573.99,1
1651,1956,46,Male,Bangalore,Fashion,UPI,2025-02-15,1946.38,1
112,1612,47,Female,Bangalore,Fashion,COD,2025-02-15,1943.57,0
1087,1551,43,Male,Kolkata,Books,Credit Card,2025-02-15,590.03,0
859,1401,30,Female,Delhi,Fashion,Credit Card,2025-02-15,1458.53,0
1604,1477,26,Female,Ahmedabad,Electronics,Credit Card,2025-02-15,9201.68,1
3364,1627,53,Male,Hyderabad,Fashion,Credit Card,2025-02-15,1539.46,1
300,1784,54,Male,Hyderabad,Sports,UPI,2025-02-15,3802.89,0
3357,2187,35,Male,Chennai,Beauty,Debit Card,2025-02-16,1288.44,0
2342,1640,51,Female,Delhi,Grocery,UPI,2025-02-16,595.12,0
1829,1049,49,Male,Ahmedabad,Grocery,COD,2025-02-16,1200.12,1
1646,1686,37,Male,Bangalore,Sports,UPI,2025-02-16,3631.94,0
1053,1774,34,Female,Delhi,Home & Furniture,UPI,2025-02-16,5760.11,1
1061,1814,37,Male,Bangalore,Grocery,Credit Card,2025-02-16,1282.89,1
209,1896,38,Female,Hyderabad,Beauty,UPI,2025-02-16,1179.09,0
1764,1363,38,Male,Pune,Grocery,Net Banking,2025-02-17,1083.59,0
2302,2136,20,Male,Delhi,Beauty,UPI,2025-02-17,1732.59,0
221,1151,33,Female,Bangalore,Beauty,Credit Card,2025-02-17,1336.81,1
1093,1028,18,Male,Pune,Grocery,Credit Card,2025-02-17,988.95,1
3716,1847,22,Male,Pune,Electronics,Credit Card,2025-02-17,17905.13,1
3996,1338,31,Male,Kolkata,Home & Furniture,UPI,2025-02-17,11599.18,1
2943,1125,21,Female,Hyderabad,Electronics,Debit Card,2025-02-17,7955.84,0
2295,1431,44,Female,Bangalore,Fashion,Net Banking,2025-02-17,2003.89,1
1368,1294,20,Male,Delhi,Electronics,UPI,2025-02-17,11886.12,0
1660,2058,20,Male,Mumbai,Beauty,UPI,2025-02-17,2696.86,1
2601,1946,31,Female,Hyderabad,Grocery,Credit Card,2025-02-17,2185.79,1
3963,1026,46,Male,Bangalore,Beauty,UPI,2025-02-17,916.92,0
3353,1420,53,Male,Ahmedabad,Home & Furniture,COD,2025-02-18,6253.98,0
1346,1815,33,Female,Delhi,Electronics,UPI,2025-02-18,6797.47,0
2583,1406,48,Female,Pune,Fashion,UPI,2025-02-18,1345.54,0
483,2174,40,Male,Delhi,Books,UPI,2025-02-18,794.51,1
3104,2172,43,Female,Ahmedabad,Beauty,Credit Card,2025-02-18,1957.21,1
3570,1594,32,Female,Delhi,Grocery,Credit Card,2025-02-18,1601.61,1
1069,1260,39,Female,Delhi,Books,UPI,2025-02-18,866.13,0
2252,2043,51,Male,Bangalore,Beauty,Credit Card,2025-02-18,2424.29,1
520,1166,47,Female,Pune,Home & Furniture,UPI,2025-02-18,9145.46,1
2115,2031,53,Female,Bangalore,Home & Furniture,Net Banking,2025-02-18,3914.37,1
2409,1841,44,Male,Hyderabad,Home & Furniture,Credit Card,2025-02-18,6653.73,1
1294,1418,25,Female,Mumbai,Fashion,Debit Card,2025-02-19,2247.77,1
2877,1103,45,Female,Kolkata,Home & Furniture,UPI,2025-02-19,6663.89,0
2166,1182,46,Female,Hyderabad,Electronics,Credit Card,2025-02-19,7924.49,1
3798,1304,53,Female,Mumbai,Electronics,Net Banking,2025-02-19,10165.55,0
489,1934,52,Male,Bangalore,Electronics,UPI,2025-02-20,11807.12,1
1081,1127,28,Male,Mumbai,Fashion,UPI,2025-02-20,2200.61,1
2150,1189,38,Male,Delhi,Grocery,UPI,2025-02-20,1848.92,1
308,1407,56,Female,Kolkata,Electronics,COD,2025-02-20,13331.95,0
2791,1022,53,Male,Bangalore,Electronics,UPI,2025-02-20,16840.47,0
1611,1836,61,Male,Delhi,Books,COD,2025-02-20,1237.7,1
2048,1385,43,Male,Hyderabad,Home & Furniture,UPI,2025-02-20,9560.9,1
1168,1956,56,Female,Delhi,Beauty,Net Banking,2025-02-20,1918.31,0
50,1955,39,Female,Hyderabad,Home & Furniture,UPI,2025-02-21,7717.88,1
3808,1415,21,Male,Delhi,Electronics,Debit Card,2025-02-21,11503.69,1
2052,1660,61,Female,Mumbai,Home & Furniture,UPI,2025-02-21,4917.78,0
85,1520,46,Male,Pune,Grocery,Net Banking,2025-02-21,1225.17,1
1186,1400,24,Female,Chennai,Home & Furniture,Debit Card,2025-02-21,9008.78,0
3664,1362,32,Female,Bangalore,Grocery,UPI,2025-02-21,1455.74,0
3967,2114,31,Male,Hyderabad,Electronics,UPI,2025-02-21,10196.17,0
3267,1592,37,Male,Mumbai,Fashion,COD,2025-02-21,2734.79,0
713,1793,27,Male,Delhi,Fashion,Credit Card,2025-02-22,1830.84,1
2952,1112,27,Male,Ahmedabad,Electronics,UPI,2025-02-22,13037.5,1
1065,1706,46,Male,Pune,Fashion,COD,2025-02-22,3270.95,1
3912,1592,41,Female,Delhi,Fashion,COD,2025-02-22,1841.24,1
1577,1023,31,Male,Hyderabad,Home & Furniture,UPI,2025-02-22,8079.81,0
303,2199,33,Male,Bangalore,Home & Furniture,COD,2025-02-22,4848.79,1
2750,1040,64,Female,Bangalore,Beauty,Credit Card,2025-02-22,1091.84,1
3840,1750,26,Male,Chennai,Electronics,COD,2025-02-22,9837.12,1
1138,1622,45,Male,Mumbai,Grocery,Net Banking,2025-02-22,1438.22,1
3874,2147,49,Male,Bangalore,Fashion,COD,2025-02-23,2974.42,1
498,1587,28,Male,Chennai,Electronics,UPI,2025-02-23,9401.26,1
2866,1835,53,Male,Mumbai,Beauty,Debit Card,2025-02-23,1133.22,1
1896,2195,35,Female,Hyderabad,Grocery,UPI,2025-02-23,1051.98,1
556,1470,31,Male,Mumbai,Home & Furniture,Credit Card,2025-02-23,3805.58,0
2095,1241,43,Female,Delhi,Home & Furniture,COD,2025-02-24,6805.19,0
3095,1620,59,Male,Hyderabad,Home & Furniture,Debit Card,2025-02-24,5771.57,0
1003,1428,53,Female,Bangalore,Books,Debit Card,2025-02-24,739.57,1
1005,2167,49,Female,Mumbai,Beauty,UPI,2025-02-24,1088.04,1
1256,1375,49,Male,Chennai,Electronics,Debit Card,2025-02-24,6422.59,1
2921,1162,23,Male,Bangalore,Beauty,Credit Card,2025-02-25,1036.64,0
604,1826,57,Female,Pune,Books,Debit Card,2025-02-25,505.89,1
1850,2183,54,Male,Kolkata,Home & Furniture,UPI,2025-02-25,5081.31,0
2469,2095,43,Female,Pune,Electronics,UPI,2025-02-25,10163.18,1
1344,1352,42,Male,Ahmedabad,Fashion,Credit Card,2025-02-25,1774.44,0
3340,1083,52,Male,Chennai,Grocery,Debit Card,2025-02-25,753.59,0
2308,2141,20,Female,Delhi,Beauty,Credit Card,2025-02-25,2062.74,1
1920,2127,35,Female,Delhi,Home & Furniture,UPI,2025-02-26,4909.35,1
3579,1890,47,Female,Delhi,Home & Furniture,Debit Card,2025-02-26,7402.89,1
3194,1455,24,Female,Delhi,Grocery,Debit Card,2025-02-26,1232.0,1
210,1253,35,Female,Mumbai,Grocery,Debit Card,2025-02-26,1123.95,1
757,1811,61,Female,Delhi,Grocery,UPI,2025-02-26,1011.61,1
876,1578,19,Female,Ahmedabad,Electronics,Net Banking,2025-02-26,10167.7,0
106,1406,34,Female,Delhi,Home & Furniture,UPI,2025-02-26,7366.87,1
82,2180,39,Female,Ahmedabad,Grocery,Credit Card,2025-02-27,2251.28,1
2545,1895,43,Female,Delhi,Home & Furniture,Credit Card,2025-02-27,6759.4,1
3724,1546,47,Female,Chennai,Fashion,Credit Card,2025-02-27,2762.9,1
2759,1712,38,Female,Hyderabad,Books,Credit Card,2025-02-27,810.58,0
119,1794,47,Male,Hyderabad,Fashion,Net Banking,2025-02-27,2780.35,1
3618,1368,58,Female,Pune,Home & Furniture,COD,2025-02-28,4213.81,1
2756,1209,62,Male,Mumbai,Sports,UPI,2025-02-28,2074.37,0
1865,1301,21,Female,Ahmedabad,Grocery,Credit Card,2025-02-28,1051.97,0
2580,2138,27,Male,Mumbai,Sports,UPI,2025-02-28,2142.19,0
2483,1258,30,Female,Hyderabad,Books,Credit Card,2025-02-28,576.98,0
1323,1913,24,Female,Chennai,Home & Furniture,Credit Card,2025-02-28,5604.59,0
230,1098,54,Male,Delhi,Books,Debit Card,2025-02-28,1008.52,0
2848,2092,64,Female,Pune,Home & Furniture,Credit Card,2025-02-28,9018.1,1
3014,2011,22,Male,Bangalore,Home & Furniture,Credit Card,2025-03-01,7566.65,0
2467,1163,35,Female,Hyderabad,Fashion,UPI,2025-03-01,1456.21,1
3745,1484,55,Female,Hyderabad,Fashion,Credit Card,2025-03-01,2240.87,1
3826,1428,31,Female,Hyderabad,Beauty,UPI,2025-03-01,1054.6,1
1939,1748,23,Male,Pune,Beauty,Debit Card,2025-03-01,2095.98,1
3384,1750,56,Male,Chennai,Grocery,Net Banking,2025-03-01,1994.17,0
3076,2124,51,Male,Delhi,Fashion,Net Banking,2025-03-02,2097.97,1
412,1257,25,Male,Hyderabad,Electronics,Debit Card,2025-03-02,16203.58,1
3140,1697,37,Female,Delhi,Fashion,UPI,2025-03-02,1415.22,0
706,1232,40,Male,Chennai,Sports,Credit Card,2025-03-02,2618.06,1
468,1444,38,Male,Chennai,Fashion,Debit Card,2025-03-02,1269.02,0
3749,1661,49,Female,Mumbai,Grocery,UPI,2025-03-03,781.09,0
1696,2168,30,Male,Bangalore,Electronics,COD,2025-03-03,9875.3,1
3071,1792,40,Male,Chennai,Grocery,UPI,2025-03-03,915.12,1
625,1456,62,Male,Chennai,Fashion,Credit Card,2025-03-03,2668.62,0
3698,1802,53,Female,Bangalore,Sports,UPI,2025-03-03,2693.7,1
99,1134,40,Female,Kolkata,Beauty,UPI,2025-03-04,1561.6,1
536,1189,18,Male,Hyderabad,Fashion,Credit Card,2025-03-04,1705.82,1
3344,1220,33,Male,Hyderabad,Home & Furniture,UPI,2025-03-04,7209.76,1
105,1502,59,Male,Chennai,Beauty,Debit Card,2025-03-04,4127.32,0
2178,1038,32,Male,Chennai,Grocery,Credit Card,2025-03-04,1732.8,0
3343,2132,42,Female,Kolkata,Sports,UPI,2025-03-04,2187.9,1
2552,1723,45,Female,Pune,Beauty,Credit Card,2025-03-04,1252.32,0
1528,1552,40,Male,Hyderabad,Home & Furniture,COD,2025-03-04,4634.95,0
3187,2113,55,Female,Hyderabad,Grocery,Credit Card,2025-03-04,1368.13,1
3753,1637,20,Female,Hyderabad,Electronics,COD,2025-03-04,9323.52,1
2235,1931,62,Female,Mumbai,Fashion,COD,2025-03-05,2120.26,1
1925,1148,59,Female,Mumbai,Grocery,UPI,2025-03-05,1671.03,0
1055,2108,36,Female,Delhi,Books,Net Banking,2025-03-05,618.77,1
521,1090,26,Male,Mumbai,Beauty,Debit Card,2025-03-05,2574.25,1
2447,2049,53,Male,Ahmedabad,Fashion,UPI,2025-03-05,2457.85,1
1195,1687,60,Male,Hyderabad,Grocery,Net Banking,2025-03-06,872.2,1
911,1793,41,Female,Mumbai,Electronics,Debit Card,2025-03-06,14393.01,1
3949,1607,43,Female,Hyderabad,Fashion,Credit Card,2025-03-06,7238.51,1
431,1089,59,Female,Hyderabad,Electronics,UPI,2025-03-06,6855.65,0
1223,1721,42,Male,Bangalore,Grocery,COD,2025-03-07,1186.91,1
2892,1245,55,Female,Delhi,Electronics,UPI,2025-03-07,11084.99,0
3092,2189,44,Male,Hyderabad,Grocery,UPI,2025-03-08,680.38,0
2042,1154,35,Female,Chennai,Grocery,Credit Card,2025-03-08,500.24,1
2127,1398,54,Female,Ahmedabad,Sports,Debit Card,2025-03-08,2647.89,0
3770,1117,20,Male,Mumbai,Home & Furniture,Credit Card,2025-03-08,5578.15,0
133,1540,32,Female,Pune,Grocery,Net Banking,2025-03-08,956.43,1
2837,1785,39,Female,Mumbai,Electronics,UPI,2025-03-09,8834.0,1
1968,1858,39,Male,Mumbai,Home & Furniture,Credit Card,2025-03-09,3782.95,1
3184,1539,44,Male,Ahmedabad,Grocery,UPI,2025-03-09,1036.66,0
1754,1664,41,Female,Mumbai,Fashion,UPI,2025-03-09,3666.17,1
2107,1855,58,Female,Hyderabad,Beauty,UPI,2025-03-10,2596.15,1
3959,1229,28,Female,Delhi,Electronics,UPI,2025-03-10,9254.15,0
2145,1835,34,Female,Kolkata,Fashion,UPI,2025-03-10,2191.44,0
1144,2171,32,Female,Mumbai,Electronics,Debit Card,2025-03-10,6009.64,1
3592,1082,59,Female,Pune,Beauty,Credit Card,2025-03-11,928.59,1
2432,2177,54,Male,Bangalore,Electronics,Net Banking,2025-03-11,8791.56,1
3679,1987,43,Male,Hyderabad,Home & Furniture,UPI,2025-03-11,10167.98,0
228,2135,62,Female,Mumbai,Electronics,UPI,2025-03-11,9251.96,1
615,1708,31,Female,Mumbai,Fashion,UPI,2025-03-11,3314.03,0
1252,1388,36,Female,Mumbai,Fashion,Credit Card,2025-03-11,1466.67,0
2415,1841,43,Male,Pune,Fashion,Credit Card,2025-03-11,1847.7,0
1771,2014,24,Female,Kolkata,Home & Furniture,Credit Card,2025-03-12,7934.48,1
1506,1224,40,Female,Delhi,Grocery,UPI,2025-03-12,1325.43,1
1466,2176,19,Female,Chennai,Electronics,Credit Card,2025-03-13,10441.49,0
2057,1212,53,Male,Delhi,Fashion,UPI,2025-03-13,2988.57,0
1177,1975,54,Male,Delhi,Books,Credit Card,2025-03-13,469.22,1
2067,1699,31,Male,Hyderabad,Fashion,UPI,2025-03-13,2012.59,1
2094,2033,24,Male,Mumbai,Home & Furniture,Credit Card,2025-03-13,2600.82,0
914,1871,36,Male,Delhi,Sports,COD,2025-03-13,3806.78,0
2693,1652,19,Male,Ahmedabad,Fashion,Debit Card,2025-03-13,2206.53,1
288,1927,41,Male,Mumbai,Fashion,COD,2025-03-14,1700.57,1
2936,1719,20,Male,Delhi,Fashion,Debit Card,2025-03-14,2898.25,1
1720,1970,36,Female,Delhi,Electronics,UPI,2025-03-14,10839.63,1
2329,1546,51,Male,Bangalore,Home & Furniture,Debit Card,2025-03-14,3580.37,0
3849,1833,51,Female,Bangalore,Books,Net Banking,2025-03-14,1154.54,1
2826,1910,52,Female,Kolkata,Electronics,UPI,2025-03-14,6495.54,0
1348,1362,31,Male,Delhi,Grocery,Debit Card,2025-03-14,1219.8,0
3310,1960,52,Male,Bangalore,Grocery,UPI,2025-03-15,1771.5,1
1324,1453,60,Female,Ahmedabad,Fashion,Credit Card,2025-03-15,1110.43,1
1910,1632,59,Female,Delhi,Fashion,UPI,2025-03-15,1884.81,1
1293,2043,61,Female,Bangalore,Beauty,UPI,2025-03-15,3306.99,1
1292,2122,23,Female,Hyderabad,Home & Furniture,Debit Card,2025-03-15,5276.04,0
704,1837,26,Female,Ahmedabad,Fashion,UPI,2025-03-15,1502.82,1
3426,2119,35,Female,Hyderabad,Grocery,Credit Card,2025-03-15,1111.1,1
620,1713,57,Female,Kolkata,Grocery,UPI,2025-03-15,1980.93,0
1064,2022,26,Female,Chennai,Grocery,Net Banking,2025-03-15,509.73,1
3249,1153,42,Female,Bangalore,Grocery,UPI,2025-03-15,1265.57,1
2832,1169,26,Male,Bangalore,Grocery,UPI,2025-03-15,1160.1,0
211,1452,30,Male,Pune,Grocery,Credit Card,2025-03-16,922.74,1
2517,1929,38,Female,Delhi,Fashion,Debit Card,2025-03-16,1299.48,1
2364,1249,27,Male,Mumbai,Home & Furniture,UPI,2025-03-16,4980.48,1
660,1097,22,Male,Hyderabad,Sports,UPI,2025-03-16,1566.01,0
285,1190,32,Male,Kolkata,Electronics,Debit Card,2025-03-16,17593.43,1
155,1441,53,Male,Delhi,Fashion,UPI,2025-03-16,2383.77,1
1015,2136,62,Male,Bangalore,Grocery,Credit Card,2025-03-16,936.97,1
2465,1507,51,Female,Mumbai,Electronics,Credit Card,2025-03-17,7851.85,0
1174,1660,63,Female,Bangalore,Electronics,UPI,2025-03-17,12149.7,1
952,1660,51,Male,Hyderabad,Electronics,UPI,2025-03-17,8421.2,1
822,1844,35,Female,Pune,Grocery,Credit Card,2025-03-17,1040.87,1
3986,1165,36,Male,Pune,Electronics,Credit Card,2025-03-17,9799.55,1
758,1536,60,Female,Hyderabad,Electronics,Credit Card,2025-03-17,8271.02,1
2154,1651,27,Male,Kolkata,Electronics,Credit Card,2025-03-17,6043.09,1
1742,1967,51,Female,Delhi,Books,UPI,2025-03-17,667.05,1
548,2172,64,Male,Delhi,Grocery,UPI,2025-03-17,1175.38,1
3090,1648,47,Female,Ahmedabad,Home & Furniture,Debit Card,2025-03-18,11317.96,1
2028,1399,19,Female,Kolkata,Beauty,Net Banking,2025-03-18,735.41,1
443,2020,33,Male,Kolkata,Electronics,Debit Card,2025-03-18,8433.74,0
978,1062,32,Female,Hyderabad,Fashion,Credit Card,2025-03-18,2103.8,1
2635,2039,41,Male,Chennai,Home & Furniture,Debit Card,2025-03-18,7148.23,0
3824,1658,60,Female,Mumbai,Fashion,Debit Card,2025-03-18,2353.84,1
174,1400,27,Female,Ahmedabad,Books,Net Banking,2025-03-18,798.25,1
991,2086,41,Male,Ahmedabad,Books,UPI,2025-03-18,1045.5,1
1830,1663,47,Male,Bangalore,Sports,Credit Card,2025-03-18,3751.03,0
2918,1771,48,Female,Delhi,Home & Furniture,UPI,2025-03-18,4386.97,1
113,1642,63,Female,Ahmedabad,Books,UPI,2025-03-18,1250.28,1
3094,2123,24,Male,Hyderabad,Grocery,Credit Card,2025-03-18,895.32,1
3063,1174,54,Male,Bangalore,Beauty,UPI,2025-03-19,1462.42,1
2762,1453,57,Male,Bangalore,Fashion,COD,2025-03-19,2033.57,0
2992,1903,64,Female,Chennai,Electronics,Credit Card,2025-03-20,10112.87,0
2242,1208,31,Female,Hyderabad,Electronics,UPI,2025-03-20,10530.46,0
691,1359,22,Female,Bangalore,Sports,COD,2025-03-20,2667.95,0
875,1197,49,Male,Hyderabad,Electronics,UPI,2025-03-20,9122.01,1
3429,1406,33,Male,Bangalore,Fashion,Net Banking,2025-03-20,3358.58,1
3931,1922,52,Male,Delhi,Fashion,Net Banking,2025-03-20,2327.8,0
28,1699,44,Male,Chennai,Home & Furniture,Debit Card,2025-03-20,8607.77,1
3079,2023,47,Male,Bangalore,Home & Furniture,UPI,2025-03-21,7141.95,1
1532,1250,60,Female,Bangalore,Grocery,UPI,2025-03-21,1062.06,0
2733,1858,48,Male,Hyderabad,Fashion,COD,2025-03-21,2196.34,1
921,1301,20,Male,Pune,Grocery,UPI,2025-03-21,1046.17,0
139,1681,25,Male,Hyderabad,Beauty,Net Banking,2025-03-21,1525.63,1
3477,2118,40,Male,Hyderabad,Electronics,UPI,2025-03-21,9872.42,1
1422,1515,58,Male,Bangalore,Home & Furniture,Debit Card,2025-03-21,9284.27,1
1732,1710,45,Male,Chennai,Electronics,Credit Card,2025-03-21,6446.45,0
1288,1053,40,Male,Delhi,Fashion,Credit Card,2025-03-21,2109.66,1
54,1205,63,Male,Mumbai,Beauty,UPI,2025-03-21,1298.51,0
2531,1475,56,Male,Mumbai,Fashion,UPI,2025-03-21,1553.64,0
1539,1021,40,Male,Bangalore,Books,Credit Card,2025-03-22,848.52,0
1876,1647,37,Male,Hyderabad,Beauty,Credit Card,2025-03-22,1941.43,0
1321,1327,35,Female,Ahmedabad,Sports,Debit Card,2025-03-22,3930.87,0
1175,2104,29,Male,Chennai,Electronics,Credit Card,2025-03-22,8876.92,0
3391,1205,35,Female,Hyderabad,Grocery,Debit Card,2025-03-22,871.44,1
2566,1854,21,Female,Ahmedabad,Grocery,UPI,2025-03-22,743.57,0
2922,2071,55,Male,Mumbai,Electronics,UPI,2025-03-22,14456.0,1
701,1603,30,Male,Pune,Beauty,UPI,2025-03-23,1436.06,1
1692,1310,34,Male,Bangalore,Books,UPI,2025-03-23,726.63,1
3560,1072,49,Female,Chennai,Home & Furniture,UPI,2025-03-23,5672.67,0
3107,1821,26,Female,Kolkata,Electronics,UPI,2025-03-23,9875.02,1
1777,1714,21,Female,Delhi,Electronics,UPI,2025-03-23,7642.97,1
185,1186,59,Male,Pune,Electronics,UPI,2025-03-23,11570.11,1
1661,1197,63,Male,Kolkata,Electronics,Credit Card,2025-03-23,9703.16,1
3287,1348,30,Male,Hyderabad,Grocery,Debit Card,2025-03-23,1489.19,0
254,1562,49,Male,Delhi,Fashion,Credit Card,2025-03-23,2971.17,1
3175,1470,54,Male,Pune,Electronics,UPI,2025-03-24,3887.82,1
3304,1115,18,Male,Ahmedabad,Fashion,COD,2025-03-24,2488.26,1
631,1880,48,Male,Chennai,Sports,UPI,2025-03-24,2678.28,0
402,2123,52,Female,Mumbai,Fashion,Credit Card,2025-03-25,2468.02,1
1605,1939,18,Male,Hyderabad,Home & Furniture,Net Banking,2025-03-25,9764.09,0
1019,1924,38,Male,Bangalore,Electronics,UPI,2025-03-25,8442.77,1
3047,1611,55,Female,Delhi,Fashion,UPI,2025-03-25,1294.77,1
760,1024,64,Male,Pune,Fashion,UPI,2025-03-26,755.67,1
898,1227,48,Male,Mumbai,Beauty,Debit Card,2025-03-26,1622.47,0
3805,1170,35,Female,Chennai,Home & Furniture,UPI,2025-03-26,7638.16,1
610,1384,52,Male,Hyderabad,Beauty,Net Banking,2025-03-26,1974.66,1
904,1046,18,Male,Ahmedabad,Electronics,Debit Card,2025-03-26,4673.82,1
173,1122,55,Male,Chennai,Electronics,Debit Card,2025-03-26,13625.93,1
1418,1946,34,Male,Mumbai,Grocery,UPI,2025-03-27,1473.37,1
1894,2153,63,Male,Mumbai,Beauty,UPI,2025-03-27,1388.41,1
2570,1441,25,Male,Ahmedabad,Electronics,UPI,2025-03-27,7496.87,0
2155,1769,62,Female,Hyderabad,Fashion,Debit Card,2025-03-27,2430.74,0
1704,2024,28,Female,Delhi,Grocery,Net Banking,2025-03-27,855.97,1
3473,1658,30,Male,Hyderabad,Grocery,Debit Card,2025-03-27,1505.8,1
3699,1963,45,Male,Hyderabad,Grocery,Credit Card,2025-03-27,1287.22,1
2908,2125,35,Female,Ahmedabad,Fashion,Debit Card,2025-03-28,3875.7,1
3078,1539,19,Male,Delhi,Fashion,UPI,2025-03-28,2359.9,0
1339,1215,39,Male,Ahmedabad,Fashion,UPI,2025-03-28,4773.51,1
2051,1741,32,Female,Bangalore,Books,Credit Card,2025-03-28,872.75,1
2456,1678,35,Female,Delhi,Fashion,Debit Card,2025-03-28,1260.36,0
1781,1140,57,Female,Hyderabad,Sports,Debit Card,2025-03-28,2787.23,1
3170,1156,22,Female,Kolkata,Fashion,UPI,2025-03-28,2120.52,0
356,1635,60,Female,Hyderabad,Grocery,Net Banking,2025-03-28,1555.96,0
408,1515,35,Female,Delhi,Electronics,Credit Card,2025-03-29,5615.18,1
1474,2013,28,Male,Bangalore,Home & Furniture,UPI,2025-03-29,4694.05,1
719,2079,47,Male,Bangalore,Sports,UPI,2025-03-29,3705.35,1
3280,1321,63,Male,Delhi,Grocery,Credit Card,2025-03-29,1323.75,1
346,1876,25,Male,Pune,Fashion,Net Banking,2025-03-29,1637.82,1
1895,1726,50,Male,Hyderabad,Books,UPI,2025-03-30,1244.27,1
2781,1610,36,Female,Hyderabad,Books,Credit Card,2025-03-30,1209.32,1
3111,1226,20,Female,Kolkata,Home & Furniture,UPI,2025-03-30,3864.89,1
2897,1557,18,Male,Mumbai,Electronics,Debit Card,2025-03-30,7886.48,1
2657,1558,20,Male,Ahmedabad,Grocery,Credit Card,2025-03-30,603.69,0
3966,1798,35,Male,Pune,Grocery,UPI,2025-03-30,1270.02,0
3006,2046,30,Female,Pune,Fashion,Credit Card,2025-03-30,2701.21,0
91,1391,33,Female,Mumbai,Beauty,Debit Card,2025-03-30,887.48,1
1461,1692,42,Male,Delhi,Grocery,Credit Card,2025-03-30,894.14,0
2577,1392,22,Male,Bangalore,Beauty,COD,2025-03-31,944.0,1
1907,1617,49,Male,Kolkata,Fashion,Debit Card,2025-03-31,3157.86,0
3302,1273,51,Male,Bangalore,Electronics,UPI,2025-03-31,8386.42,0
2534,1189,40,Female,Pune,Grocery,Debit Card,2025-03-31,767.89,0
435,2021,57,Male,Mumbai,Electronics,Debit Card,2025-03-31,11946.14,0
1282,1824,53,Male,Pune,Electronics,UPI,2025-03-31,11262.78,0
306,1537,34,Female,Mumbai,Grocery,Debit Card,2025-03-31,2323.56,1
994,2164,29,Female,Kolkata,Beauty,Credit Card,2025-03-31,1984.44,0
3178,1392,48,Female,Bangalore,Fashion,Debit Card,2025-03-31,2023.07,1
3723,1108,56,Male,Mumbai,Home & Furniture,UPI,2025-04-01,7939.83,0
2251,2155,41,Female,Chennai,Fashion,Credit Card,2025-04-01,1199.99,0
3830,1541,36,Male,Mumbai,Electronics,Credit Card,2025-04-01,10574.43,1
2228,1230,60,Female,Bangalore,Books,Net Banking,2025-04-01,1188.63,0
935,1887,27,Female,Delhi,Electronics,COD,2025-04-01,9337.76,1
1797,1089,58,Male,Pune,Grocery,COD,2025-04-01,754.72,1
2068,1394,46,Male,Bangalore,Electronics,Debit Card,2025-04-01,8440.52,1
2045,1454,50,Female,Bangalore,Sports,Credit Card,2025-04-01,2086.3,0
168,2076,28,Male,Kolkata,Beauty,UPI,2025-04-01,1456.3,0
1233,1413,55,Female,Ahmedabad,Electronics,UPI,2025-04-02,7137.68,1
2378,1313,56,Female,Pune,Grocery,Net Banking,2025-04-02,991.37,1
2152,1369,46,Male,Kolkata,Books,Credit Card,2025-04-02,729.87,1
3055,1690,54,Male,Kolkata,Beauty,Net Banking,2025-04-02,1303.63,1
1112,1730,37,Female,Hyderabad,Fashion,UPI,2025-04-02,1261.46,1
1044,1164,44,Female,Hyderabad,Fashion,Debit Card,2025-04-02,2843.36,1
3312,2081,27,Female,Pune,Beauty,UPI,2025-04-02,1647.93,1
2528,1981,62,Male,Mumbai,Electronics,UPI,2025-04-03,15295.31,1
3501,1568,20,Male,Chennai,Beauty,Net Banking,2025-04-03,2299.05,0
154,2136,49,Male,Mumbai,Books,UPI,2025-04-03,960.6,1
742,1882,39,Female,Hyderabad,Electronics,Credit Card,2025-04-03,10834.47,1
895,1805,43,Male,Chennai,Grocery,Credit Card,2025-04-03,1051.3,0
1930,1799,47,Female,Kolkata,Electronics,COD,2025-04-03,21578.65,0
592,1797,60,Male,Hyderabad,Fashion,Credit Card,2025-04-03,1737.34,0
1350,2193,45,Female,Pune,Beauty,UPI,2025-04-03,1588.43,0
